respID,qID,altID,uniqueTripID
779,8,1,8686
779,8,2,8687
779,8,3,1083
780,1,1,2766
780,1,2,819
780,1,3,6225
780,2,1,5329
780,2,2,1687
780,2,3,8688
780,3,1,512
780,3,2,342
780,3,3,815
780,4,1,4356
780,4,2,8689
780,4,3,75
780,5,1,89
780,5,2,500
780,5,3,166
780,6,1,211
780,6,2,4517
780,6,3,1988
780,7,1,1094
780,7,2,2347
780,7,3,8690
780,8,1,8691
780,8,2,524
780,8,3,416
781,1,1,1337
781,1,2,1026
781,1,3,8692
781,2,1,4848
781,2,2,8693
781,2,3,6180
781,3,1,2585
781,3,2,576
781,3,3,260
781,4,1,616
781,4,2,1061
781,4,3,8694
781,5,1,5377
781,5,2,8179
781,5,3,689
781,6,1,7209
781,6,2,1083
781,6,3,3485
781,7,1,3242
781,7,2,8695
781,7,3,1583
781,8,1,2341
781,8,2,1146
781,8,3,1474
782,1,1,8696
782,1,2,160
782,1,3,2354
782,2,1,8697
782,2,2,512
782,2,3,8698
782,3,1,6203
782,3,2,8699
782,3,3,8700
782,4,1,442
782,4,2,461
782,4,3,8701
782,5,1,6070
782,5,2,8702
782,5,3,8703
782,6,1,4669
782,6,2,60
782,6,3,8704
782,7,1,342
782,7,2,509
782,7,3,3204
782,8,1,1756
782,8,2,8705
782,8,3,71
783,1,1,8706
783,1,2,2591
783,1,3,961
783,2,1,6857
783,2,2,8707
783,2,3,8708
783,3,1,477
783,3,2,3097
783,3,3,6484
783,4,1,65
783,4,2,3963
783,4,3,8709
783,5,1,7325
783,5,2,8710
783,5,3,4602
783,6,1,4412
783,6,2,8711
783,6,3,8712
783,7,1,12
783,7,2,5261
783,7,3,27
783,8,1,4942
783,8,2,8713
783,8,3,8714
784,1,1,106
784,1,2,2927
784,1,3,2641
784,2,1,8715
784,2,2,2424
784,2,3,8716
784,3,1,160
784,3,2,694
784,3,3,248
784,4,1,4231
784,4,2,156
784,4,3,6741
784,5,1,8717
784,5,2,4019
784,5,3,8718
784,6,1,8719
784,6,2,3326
784,6,3,8720
784,7,1,739
784,7,2,1790
784,7,3,8721
784,8,1,597
784,8,2,3879
784,8,3,8119
785,1,1,7398
785,1,2,4047
785,1,3,4882
785,2,1,8722
785,2,2,1071
785,2,3,1757
785,3,1,1029
785,3,2,1076
785,3,3,1483
785,4,1,1459
785,4,2,8723
785,4,3,3908
785,5,1,1061
785,5,2,8724
785,5,3,8725
785,6,1,8726
785,6,2,3745
785,6,3,8727
785,7,1,398
785,7,2,8728
785,7,3,8729
785,8,1,128
785,8,2,2384
785,8,3,1644
786,1,1,1245
786,1,2,1537
786,1,3,4289
786,2,1,597
786,2,2,100
786,2,3,56
786,3,1,399
786,3,2,7576
786,3,3,226
786,4,1,1320
786,4,2,8730
786,4,3,529
786,5,1,4060
786,5,2,8731
786,5,3,8732
786,6,1,4255
786,6,2,4514
786,6,3,4344
786,7,1,6600
786,7,2,3419
786,7,3,3694
786,8,1,8733
786,8,2,1418
786,8,3,8734
787,1,1,5487
787,1,2,686
787,1,3,569
787,2,1,1786
787,2,2,1512
787,2,3,8735
787,3,1,723
787,3,2,8736
787,3,3,8737
787,4,1,8738
787,4,2,8739
787,4,3,4751
787,5,1,2192
787,5,2,8740
787,5,3,251
787,6,1,1902
787,6,2,4463
787,6,3,8741
787,7,1,3492
787,7,2,2679
787,7,3,983
787,8,1,768
787,8,2,1169
787,8,3,310
788,1,1,7636
788,1,2,8742
788,1,3,8743
788,2,1,161
788,2,2,8744
788,2,3,5053
788,3,1,635
788,3,2,1012
788,3,3,3789
788,4,1,8745
788,4,2,1412
788,4,3,208
788,5,1,8746
788,5,2,8747
788,5,3,5699
788,6,1,2134
788,6,2,8748
788,6,3,1389
788,7,1,7484
788,7,2,18
788,7,3,4020
788,8,1,4535
788,8,2,1439
788,8,3,8749
789,1,1,3436
789,1,2,6797
789,1,3,6949
789,2,1,3851
789,2,2,378
789,2,3,2866
789,3,1,8750
789,3,2,293
789,3,3,1061
789,4,1,819
789,4,2,8751
789,4,3,41
789,5,1,744
789,5,2,8752
789,5,3,416
789,6,1,2375
789,6,2,723
789,6,3,461
789,7,1,4845
789,7,2,8753
789,7,3,8754
789,8,1,8755
789,8,2,218
789,8,3,14
790,1,1,1745
790,1,2,138
790,1,3,8756
790,2,1,2551
790,2,2,3028
790,2,3,513
790,3,1,1223
790,3,2,8757
790,3,3,114
790,4,1,1989
790,4,2,8758
790,4,3,35
790,5,1,104
790,5,2,2000
790,5,3,8759
790,6,1,8760
790,6,2,2913
790,6,3,8761
790,7,1,8762
790,7,2,147
790,7,3,134
790,8,1,8763
790,8,2,8764
790,8,3,1544
791,1,1,8765
791,1,2,3386
791,1,3,767
791,2,1,8766
791,2,2,262
791,2,3,1600
791,3,1,8767
791,3,2,10
791,3,3,8768
791,4,1,2164
791,4,2,7517
791,4,3,8769
791,5,1,767
791,5,2,8770
791,5,3,964
791,6,1,1734
791,6,2,7698
791,6,3,8771
791,7,1,626
791,7,2,6473
791,7,3,8772
791,8,1,8773
791,8,2,169
791,8,3,305
792,1,1,482
792,1,2,8774
792,1,3,2652
792,2,1,248
792,2,2,8775
792,2,3,8776
792,3,1,8597
792,3,2,5101
792,3,3,1553
792,4,1,2265
792,4,2,8777
792,4,3,226
792,5,1,18
792,5,2,3301
792,5,3,3489
792,6,1,8027
792,6,2,8778
792,6,3,1125
792,7,1,6271
792,7,2,8779
792,7,3,513
792,8,1,8780
792,8,2,8781
792,8,3,8782
793,1,1,482
793,1,2,3116
793,1,3,207
793,2,1,102
793,2,2,8783
793,2,3,8784
793,3,1,8785
793,3,2,8786
793,3,3,1413
793,4,1,408
793,4,2,1245
793,4,3,7489
793,5,1,8787
793,5,2,367
793,5,3,8788
793,6,1,7325
793,6,2,3493
793,6,3,6111
793,7,1,156
793,7,2,8789
793,7,3,1996
793,8,1,8790
793,8,2,8791
793,8,3,744
794,1,1,1731
794,1,2,184
794,1,3,2915
794,2,1,883
794,2,2,689
794,2,3,908
794,3,1,8792
794,3,2,8793
794,3,3,7826
794,4,1,1209
794,4,2,214
794,4,3,259
794,5,1,1542
794,5,2,8794
794,5,3,8795
794,6,1,12
794,6,2,889
794,6,3,8796
794,7,1,272
794,7,2,8797
794,7,3,713
794,8,1,4178
794,8,2,153
794,8,3,8798
795,1,1,861
795,1,2,692
795,1,3,2120
795,2,1,2747
795,2,2,8799
795,2,3,4018
795,3,1,8457
795,3,2,814
795,3,3,8800
795,4,1,2876
795,4,2,8801
795,4,3,3327
795,5,1,41
795,5,2,165
795,5,3,700
795,6,1,3789
795,6,2,259
795,6,3,8802
795,7,1,8803
795,7,2,1142
795,7,3,3148
795,8,1,1317
795,8,2,695
795,8,3,1200
796,1,1,19
796,1,2,8804
796,1,3,1315
796,2,1,8805
796,2,2,3699
796,2,3,166
796,3,1,4759
796,3,2,166
796,3,3,8542
796,4,1,8806
796,4,2,1762
796,4,3,1825
796,5,1,698
796,5,2,1731
796,5,3,8807
796,6,1,226
796,6,2,156
796,6,3,597
796,7,1,1327
796,7,2,5355
796,7,3,8808
796,8,1,8809
796,8,2,498
796,8,3,8810
797,1,1,106
797,1,2,2324
797,1,3,6546
797,2,1,166
797,2,2,239
797,2,3,1029
797,3,1,1413
797,3,2,2454
797,3,3,595
797,4,1,8811
797,4,2,618
797,4,3,106
797,5,1,1440
797,5,2,355
797,5,3,519
797,6,1,7467
797,6,2,3879
797,6,3,188
797,7,1,1833
797,7,2,8812
797,7,3,8813
797,8,1,8814
797,8,2,4173
797,8,3,1773
798,1,1,2653
798,1,2,6982
798,1,3,3340
798,2,1,8815
798,2,2,5348
798,2,3,106
798,3,1,723
798,3,2,7581
798,3,3,4314
798,4,1,8816
798,4,2,1223
798,4,3,75
798,5,1,156
798,5,2,1459
798,5,3,8817
798,6,1,698
798,6,2,8818
798,6,3,8819
798,7,1,1032
798,7,2,8820
798,7,3,3916
798,8,1,7659
798,8,2,8821
798,8,3,8822
799,1,1,8823
799,1,2,5081
799,1,3,8824
799,2,1,1451
799,2,2,1790
799,2,3,196
799,3,1,1446
799,3,2,3045
799,3,3,1317
799,4,1,47
799,4,2,1714
799,4,3,8825
799,5,1,290
799,5,2,389
799,5,3,147
799,6,1,8826
799,6,2,210
799,6,3,8827
799,7,1,2140
799,7,2,165
799,7,3,8828
799,8,1,1237
799,8,2,8829
799,8,3,1061
800,1,1,595
800,1,2,8830
800,1,3,7070
800,2,1,8831
800,2,2,8832
800,2,3,8833
800,3,1,804
800,3,2,8834
800,3,3,5409
800,4,1,83
800,4,2,8835
800,4,3,6858
800,5,1,8137
800,5,2,8836
800,5,3,8837
800,6,1,8352
800,6,2,240
800,6,3,8838
800,7,1,8839
800,7,2,460
800,7,3,353
800,8,1,621
800,8,2,1237
800,8,3,47
801,1,1,2728
801,1,2,4821
801,1,3,160
801,2,1,895
801,2,2,252
801,2,3,8840
801,3,1,8841
801,3,2,69
801,3,3,3750
801,4,1,176
801,4,2,3851
801,4,3,8842
801,5,1,210
801,5,2,1327
801,5,3,156
801,6,1,8843
801,6,2,5683
801,6,3,8844
801,7,1,2772
801,7,2,2901
801,7,3,118
801,8,1,630
801,8,2,2683
801,8,3,200
802,1,1,3185
802,1,2,1646
802,1,3,134
802,2,1,8845
802,2,2,107
802,2,3,89
802,3,1,477
802,3,2,8846
802,3,3,5705
802,4,1,772
802,4,2,2642
802,4,3,6762
802,5,1,5787
802,5,2,320
802,5,3,723
802,6,1,149
802,6,2,5501
802,6,3,2120
802,7,1,259
802,7,2,1785
802,7,3,211
802,8,1,8847
802,8,2,3550
802,8,3,524
803,1,1,8848
803,1,2,694
803,1,3,8849
803,2,1,250
803,2,2,550
803,2,3,1259
803,3,1,723
803,3,2,8850
803,3,3,1535
803,4,1,8851
803,4,2,107
803,4,3,5943
803,5,1,355
803,5,2,8852
803,5,3,7587
803,6,1,399
803,6,2,8853
803,6,3,3628
803,7,1,8854
803,7,2,8725
803,7,3,1600
803,8,1,260
803,8,2,8855
803,8,3,463
804,1,1,1122
804,1,2,240
804,1,3,485
804,2,1,1279
804,2,2,8856
804,2,3,351
804,3,1,4779
804,3,2,1855
804,3,3,8857
804,4,1,2433
804,4,2,1335
804,4,3,167
804,5,1,8858
804,5,2,8859
804,5,3,1327
804,6,1,8860
804,6,2,6028
804,6,3,8167
804,7,1,8861
804,7,2,1667
804,7,3,3582
804,8,1,8862
804,8,2,388
804,8,3,2347
805,1,1,196
805,1,2,1405
805,1,3,2916
805,2,1,8863
805,2,2,185
805,2,3,6444
805,3,1,1061
805,3,2,3941
805,3,3,5835
805,4,1,703
805,4,2,305
805,4,3,1239
805,5,1,8864
805,5,2,8865
805,5,3,288
805,6,1,4046
805,6,2,8866
805,6,3,3204
805,7,1,1786
805,7,2,1032
805,7,3,8867
805,8,1,8203
805,8,2,148
805,8,3,8868
806,1,1,8869
806,1,2,338
806,1,3,4920
806,2,1,8870
806,2,2,3327
806,2,3,803
806,3,1,6050
806,3,2,8871
806,3,3,18
806,4,1,7876
806,4,2,616
806,4,3,8872
806,5,1,8873
806,5,2,4424
806,5,3,214
806,6,1,2338
806,6,2,2004
806,6,3,3315
806,7,1,7884
806,7,2,3703
806,7,3,7606
806,8,1,132
806,8,2,5050
806,8,3,99
807,1,1,8874
807,1,2,8875
807,1,3,69
807,2,1,1017
807,2,2,2176
807,2,3,2154
807,3,1,1027
807,3,2,857
807,3,3,581
807,4,1,1077
807,4,2,1694
807,4,3,245
807,5,1,423
807,5,2,8876
807,5,3,744
807,6,1,2750
807,6,2,815
807,6,3,231
807,7,1,5053
807,7,2,1096
807,7,3,708
807,8,1,492
807,8,2,8877
807,8,3,8878
808,1,1,8879
808,1,2,1459
808,1,3,3366
808,2,1,8880
808,2,2,97
808,2,3,8881
808,3,1,8880
808,3,2,6293
808,3,3,8882
808,4,1,6658
808,4,2,8883
808,4,3,8884
808,5,1,8885
808,5,2,2570
808,5,3,402
808,6,1,1271
808,6,2,8886
808,6,3,8887
808,7,1,1725
808,7,2,1096
808,7,3,8888
808,8,1,3042
808,8,2,562
808,8,3,8889
809,1,1,597
809,1,2,7275
809,1,3,1076
809,2,1,99
809,2,2,3629
809,2,3,1141
809,3,1,1349
809,3,2,513
809,3,3,3562
809,4,1,968
809,4,2,8890
809,4,3,3061
809,5,1,4943
809,5,2,114
809,5,3,4190
809,6,1,16
809,6,2,8891
809,6,3,188
809,7,1,8892
809,7,2,614
809,7,3,6089
809,8,1,2750
809,8,2,8893
809,8,3,8894
810,1,1,114
810,1,2,1600
810,1,3,933
810,2,1,8895
810,2,2,8896
810,2,3,8897
810,3,1,706
810,3,2,461
810,3,3,1883
810,4,1,8898
810,4,2,8899
810,4,3,1680
810,5,1,1336
810,5,2,261
810,5,3,8900
810,6,1,893
810,6,2,772
810,6,3,7737
810,7,1,8901
810,7,2,7809
810,7,3,229
810,8,1,1056
810,8,2,423
810,8,3,226
811,1,1,8902
811,1,2,6297
811,1,3,8903
811,2,1,8904
811,2,2,2526
811,2,3,895
811,3,1,5455
811,3,2,2079
811,3,3,338
811,4,1,4839
811,4,2,8905
811,4,3,5939
811,5,1,8906
811,5,2,5379
811,5,3,1076
811,6,1,5330
811,6,2,8907
811,6,3,248
811,7,1,8908
811,7,2,1154
811,7,3,1079
811,8,1,2851
811,8,2,814
811,8,3,2072
812,1,1,4862
812,1,2,607
812,1,3,6568
812,2,1,8909
812,2,2,8910
812,2,3,3559
812,3,1,8911
812,3,2,1253
812,3,3,7652
812,4,1,4134
812,4,2,2554
812,4,3,8912
812,5,1,8913
812,5,2,8914
812,5,3,723
812,6,1,153
812,6,2,2811
812,6,3,5213
812,7,1,8915
812,7,2,104
812,7,3,166
812,8,1,8916
812,8,2,813
812,8,3,572
813,1,1,8917
813,1,2,8188
813,1,3,3199
813,2,1,1717
813,2,2,8918
813,2,3,6074
813,3,1,616
813,3,2,8919
813,3,3,817
813,4,1,8920
813,4,2,603
813,4,3,8921
813,5,1,8922
813,5,2,485
813,5,3,164
813,6,1,8774
813,6,2,8103
813,6,3,477
813,7,1,457
813,7,2,8923
813,7,3,3410
813,8,1,8924
813,8,2,2450
813,8,3,7721
814,1,1,8143
814,1,2,4565
814,1,3,5050
814,2,1,1229
814,2,2,2039
814,2,3,832
814,3,1,4365
814,3,2,8925
814,3,3,1695
814,4,1,5694
814,4,2,950
814,4,3,2686
814,5,1,114
814,5,2,409
814,5,3,2815
814,6,1,482
814,6,2,3590
814,6,3,8926
814,7,1,100
814,7,2,269
814,7,3,8927
814,8,1,3441
814,8,2,149
814,8,3,1077
815,1,1,520
815,1,2,813
815,1,3,8918
815,2,1,8928
815,2,2,161
815,2,3,8929
815,3,1,8930
815,3,2,75
815,3,3,3035
815,4,1,196
815,4,2,6544
815,4,3,593
815,5,1,8931
815,5,2,313
815,5,3,2863
815,6,1,8932
815,6,2,607
815,6,3,310
815,7,1,1600
815,7,2,2011
815,7,3,1240
815,8,1,778
815,8,2,18
815,8,3,512
816,1,1,2422
816,1,2,3763
816,1,3,1054
816,2,1,5641
816,2,2,5573
816,2,3,1337
816,3,1,16
816,3,2,8933
816,3,3,226
816,4,1,1275
816,4,2,7022
816,4,3,1138
816,5,1,8934
816,5,2,6950
816,5,3,908
816,6,1,8935
816,6,2,5697
816,6,3,8936
816,7,1,7458
816,7,2,692
816,7,3,1092
816,8,1,3261
816,8,2,8937
816,8,3,355
817,1,1,758
817,1,2,8938
817,1,3,6141
817,2,1,8939
817,2,2,8940
817,2,3,35
817,3,1,8941
817,3,2,8942
817,3,3,8943
817,4,1,3327
817,4,2,8944
817,4,3,8945
817,5,1,8946
817,5,2,605
817,5,3,176
817,6,1,8947
817,6,2,8948
817,6,3,8949
817,7,1,4791
817,7,2,8950
817,7,3,8951
817,8,1,442
817,8,2,1908
817,8,3,8952
818,1,1,8953
818,1,2,8322
818,1,3,6071
818,2,1,7633
818,2,2,3912
818,2,3,8954
818,3,1,166
818,3,2,338
818,3,3,8955
818,4,1,2453
818,4,2,8956
818,4,3,5621
818,5,1,291
818,5,2,8957
818,5,3,5365
818,6,1,234
818,6,2,3042
818,6,3,1017
818,7,1,8958
818,7,2,259
818,7,3,8959
818,8,1,8960
818,8,2,3
818,8,3,8961
819,1,1,8962
819,1,2,529
819,1,3,8963
819,2,1,31
819,2,2,2266
819,2,3,423
819,3,1,4541
819,3,2,1059
819,3,3,1600
819,4,1,1012
819,4,2,8964
819,4,3,12
819,5,1,8965
819,5,2,210
819,5,3,1143
819,6,1,616
819,6,2,8966
819,6,3,8967
819,7,1,1245
819,7,2,8782
819,7,3,8968
819,8,1,8969
819,8,2,7242
819,8,3,214
820,1,1,2801
820,1,2,2496
820,1,3,272
820,2,1,4942
820,2,2,338
820,2,3,8970
820,3,1,8971
820,3,2,8972
820,3,3,8973
820,4,1,8186
820,4,2,8974
820,4,3,8975
820,5,1,1699
820,5,2,119
820,5,3,69
820,6,1,8976
820,6,2,8977
820,6,3,8978
820,7,1,305
820,7,2,5092
820,7,3,8979
820,8,1,18
820,8,2,5438
820,8,3,815
821,1,1,5803
821,1,2,4710
821,1,3,990
821,2,1,1878
821,2,2,6804
821,2,3,565
821,3,1,8980
821,3,2,2069
821,3,3,6957
821,4,1,735
821,4,2,8981
821,4,3,386
821,5,1,2536
821,5,2,1662
821,5,3,3999
821,6,1,1245
821,6,2,4539
821,6,3,1336
821,7,1,8982
821,7,2,6822
821,7,3,8983
821,8,1,3817
821,8,2,815
821,8,3,1316
822,1,1,1744
822,1,2,4909
822,1,3,8984
822,2,1,8985
822,2,2,218
822,2,3,375
822,3,1,8986
822,3,2,3790
822,3,3,757
822,4,1,167
822,4,2,4294
822,4,3,3724
822,5,1,8987
822,5,2,723
822,5,3,41
822,6,1,8988
822,6,2,8989
822,6,3,8990
822,7,1,1566
822,7,2,2059
822,7,3,423
822,8,1,8991
822,8,2,8992
822,8,3,8993
823,1,1,8994
823,1,2,1731
823,1,3,744
823,2,1,7034
823,2,2,447
823,2,3,2372
823,3,1,1050
823,3,2,22
823,3,3,41
823,4,1,789
823,4,2,1399
823,4,3,75
823,5,1,5516
823,5,2,8094
823,5,3,8995
823,6,1,7619
823,6,2,3095
823,6,3,8996
823,7,1,41
823,7,2,2570
823,7,3,3500
823,8,1,6318
823,8,2,410
823,8,3,1096
824,1,1,1867
824,1,2,131
824,1,3,8997
824,2,1,5829
824,2,2,7929
824,2,3,815
824,3,1,69
824,3,2,8998
824,3,3,8999
824,4,1,2000
824,4,2,288
824,4,3,100
824,5,1,1635
824,5,2,1341
824,5,3,1466
824,6,1,204
824,6,2,9000
824,6,3,3485
824,7,1,457
824,7,2,9001
824,7,3,4780
824,8,1,5752
824,8,2,4501
824,8,3,423
825,1,1,9002
825,1,2,982
825,1,3,9003
825,2,1,1654
825,2,2,374
825,2,3,1496
825,3,1,1215
825,3,2,208
825,3,3,659
825,4,1,204
825,4,2,6407
825,4,3,5746
825,5,1,5319
825,5,2,248
825,5,3,883
825,6,1,9004
825,6,2,8069
825,6,3,1494
825,7,1,814
825,7,2,9005
825,7,3,69
825,8,1,9006
825,8,2,943
825,8,3,9007
826,1,1,2120
826,1,2,214
826,1,3,9008
826,2,1,2454
826,2,2,1855
826,2,3,3080
826,3,1,9009
826,3,2,744
826,3,3,9010
826,4,1,914
826,4,2,9011
826,4,3,4676
826,5,1,9012
826,5,2,8161
826,5,3,7517
826,6,1,485
826,6,2,423
826,6,3,9013
826,7,1,9014
826,7,2,1142
826,7,3,290
826,8,1,982
826,8,2,9015
826,8,3,9016
827,1,1,2154
827,1,2,9017
827,1,3,264
827,2,1,9018
827,2,2,8850
827,2,3,721
827,3,1,9019
827,3,2,9020
827,3,3,2572
827,4,1,9021
827,4,2,1483
827,4,3,9022
827,5,1,9023
827,5,2,3360
827,5,3,9024
827,6,1,9025
827,6,2,5875
827,6,3,9026
827,7,1,186
827,7,2,9027
827,7,3,9028
827,8,1,9029
827,8,2,597
827,8,3,1209
828,1,1,1279
828,1,2,9030
828,1,3,9031
828,2,1,161
828,2,2,9032
828,2,3,114
828,3,1,1494
828,3,2,1703
828,3,3,3575
828,4,1,2816
828,4,2,6139
828,4,3,2218
828,5,1,1693
828,5,2,9033
828,5,3,7430
828,6,1,1867
828,6,2,1032
828,6,3,919
828,7,1,8460
828,7,2,210
828,7,3,327
828,8,1,2706
828,8,2,626
828,8,3,5397
829,1,1,9034
829,1,2,1378
829,1,3,9035
829,2,1,9036
829,2,2,2354
829,2,3,9037
829,3,1,11
829,3,2,783
829,3,3,1810
829,4,1,829
829,4,2,9038
829,4,3,3315
829,5,1,3949
829,5,2,744
829,5,3,9039
829,6,1,2727
829,6,2,786
829,6,3,99
829,7,1,32
829,7,2,3400
829,7,3,4344
829,8,1,9040
829,8,2,2187
829,8,3,442
830,1,1,399
830,1,2,9041
830,1,3,9042
830,2,1,15894
830,2,2,653
830,2,3,798
830,3,1,6501
830,3,2,7430
830,3,3,9044
830,4,1,9045
830,4,2,9046
830,4,3,9047
830,5,1,9048
830,5,2,272
830,5,3,9049
830,6,1,3326
830,6,2,2406
830,6,3,9050
830,7,1,9051
830,7,2,950
830,7,3,4718
830,8,1,1676
830,8,2,502
830,8,3,8942
831,1,1,3949
831,1,2,9052
831,1,3,9053
831,2,1,9054
831,2,2,1467
831,2,3,818
831,3,1,9055
831,3,2,1142
831,3,3,9056
831,4,1,9057
831,4,2,476
831,4,3,9058
831,5,1,5621
831,5,2,842
831,5,3,416
831,6,1,9059
831,6,2,48
831,6,3,367
831,7,1,60
831,7,2,6603
831,7,3,2010
831,8,1,7700
831,8,2,2562
831,8,3,692
832,1,1,1245
832,1,2,5395
832,1,3,9060
832,2,1,280
832,2,2,2259
832,2,3,114
832,3,1,9061
832,3,2,9062
832,3,3,1307
832,4,1,9063
832,4,2,9064
832,4,3,9065
832,5,1,1209
832,5,2,273
832,5,3,9066
832,6,1,9067
832,6,2,1083
832,6,3,3738
832,7,1,723
832,7,2,9068
832,7,3,1892
832,8,1,9069
832,8,2,840
832,8,3,9070
833,1,1,9071
833,1,2,9072
833,1,3,1059
833,2,1,8149
833,2,2,165
833,2,3,6478
833,3,1,9073
833,3,2,1138
833,3,3,9074
833,4,1,9075
833,4,2,3574
833,4,3,456
833,5,1,4520
833,5,2,5629
833,5,3,9076
833,6,1,269
833,6,2,2454
833,6,3,9077
833,7,1,9078
833,7,2,9079
833,7,3,3500
833,8,1,500
833,8,2,870
833,8,3,9080
834,1,1,1161
834,1,2,4318
834,1,3,2618
834,2,1,996
834,2,2,208
834,2,3,9081
834,3,1,3261
834,3,2,356
834,3,3,9082
834,4,1,2005
834,4,2,41
834,4,3,669
834,5,1,9083
834,5,2,9084
834,5,3,892
834,6,1,9085
834,6,2,1653
834,6,3,165
834,7,1,4392
834,7,2,3849
834,7,3,215
834,8,1,1780
834,8,2,9086
834,8,3,7631
835,1,1,2921
835,1,2,914
835,1,3,9087
835,2,1,9088
835,2,2,893
835,2,3,7885
835,3,1,457
835,3,2,9089
835,3,3,4745
835,4,1,2688
835,4,2,3990
835,4,3,9090
835,5,1,1600
835,5,2,723
835,5,3,4222
835,6,1,6405
835,6,2,639
835,6,3,119
835,7,1,1237
835,7,2,302
835,7,3,7339
835,8,1,5130
835,8,2,56
835,8,3,3097
836,1,1,9091
836,1,2,9092
836,1,3,3590
836,2,1,5757
836,2,2,2
836,2,3,5340
836,3,1,607
836,3,2,160
836,3,3,9093
836,4,1,982
836,4,2,9094
836,4,3,251
836,5,1,4406
836,5,2,9095
836,5,3,2801
836,6,1,9096
836,6,2,467
836,6,3,431
836,7,1,3091
836,7,2,423
836,7,3,9097
836,8,1,9098
836,8,2,9099
836,8,3,4982
837,1,1,263
837,1,2,9100
837,1,3,5829
837,2,1,9101
837,2,2,2664
837,2,3,6719
837,3,1,9102
837,3,2,2102
837,3,3,9103
837,4,1,9104
837,4,2,5207
837,4,3,2702
837,5,1,9105
837,5,2,7686
837,5,3,9106
837,6,1,9107
837,6,2,9108
837,6,3,3763
837,7,1,353
837,7,2,9431
837,7,3,10827
837,8,1,9110
837,8,2,9111
837,8,3,4738
838,1,1,3793
838,1,2,9112
838,1,3,3812
838,2,1,861
838,2,2,3975
838,2,3,2653
838,3,1,9113
838,3,2,9114
838,3,3,7739
838,4,1,1939
838,4,2,7742
838,4,3,8717
838,5,1,9115
838,5,2,41
838,5,3,512
838,6,1,9116
838,6,2,815
838,6,3,1635
838,7,1,8622
838,7,2,7731
838,7,3,83
838,8,1,9117
838,8,2,9118
838,8,3,4254
839,1,1,9119
839,1,2,1695
839,1,3,706
839,2,1,9120
839,2,2,1635
839,2,3,9121
839,3,1,1487
839,3,2,303
839,3,3,1012
839,4,1,102
839,4,2,1061
839,4,3,9122
839,5,1,2876
839,5,2,9123
839,5,3,8435
839,6,1,7978
839,6,2,6235
839,6,3,273
839,7,1,981
839,7,2,832
839,7,3,9124
839,8,1,9125
839,8,2,2408
839,8,3,2471
840,1,1,4318
840,1,2,6330
840,1,3,7896
840,2,1,2190
840,2,2,813
840,2,3,104
840,3,1,69
840,3,2,1096
840,3,3,226
840,4,1,9126
840,4,2,3639
840,4,3,9127
840,5,1,2093
840,5,2,2450
840,5,3,9128
840,6,1,83
840,6,2,7969
840,6,3,9129
840,7,1,35
840,7,2,9130
840,7,3,9131
840,8,1,9132
840,8,2,9133
840,8,3,4773
841,1,1,2075
841,1,2,9134
841,1,3,9135
841,2,1,9136
841,2,2,463
841,2,3,489
841,3,1,1733
841,3,2,502
841,3,3,9137
841,4,1,9138
841,4,2,218
841,4,3,18
841,5,1,4013
841,5,2,7202
841,5,3,5782
841,6,1,6099
841,6,2,1192
841,6,3,7936
841,7,1,549
841,7,2,9139
841,7,3,6918
841,8,1,90
841,8,2,60
841,8,3,9140
842,1,1,9141
842,1,2,320
842,1,3,6248
842,2,1,4613
842,2,2,692
842,2,3,423
842,3,1,3562
842,3,2,5226
842,3,3,208
842,4,1,7257
842,4,2,461
842,4,3,95
842,5,1,9142
842,5,2,3431
842,5,3,9143
842,6,1,9144
842,6,2,4710
842,6,3,324
842,7,1,9145
842,7,2,1335
842,7,3,8867
842,8,1,9146
842,8,2,597
842,8,3,9147
843,1,1,5578
843,1,2,9148
843,1,3,463
843,2,1,3097
843,2,2,4
843,2,3,9149
843,3,1,9150
843,3,2,5816
843,3,3,2652
843,4,1,64
843,4,2,2772
843,4,3,9151
843,5,1,259
843,5,2,7911
843,5,3,353
843,6,1,786
843,6,2,7229
843,6,3,9152
843,7,1,9153
843,7,2,2756
843,7,3,409
843,8,1,9154
843,8,2,9155
843,8,3,9156
844,1,1,2230
844,1,2,9157
844,1,3,262
844,2,1,9158
844,2,2,754
844,2,3,241
844,3,1,3315
844,3,2,6574
844,3,3,3543
844,4,1,48
844,4,2,273
844,4,3,4100
844,5,1,9159
844,5,2,2059
844,5,3,9160
844,6,1,6731
844,6,2,706
844,6,3,9161
844,7,1,3841
844,7,2,695
844,7,3,9162
844,8,1,6057
844,8,2,271
844,8,3,1722
845,1,1,2772
845,1,2,131
845,1,3,1490
845,2,1,9163
845,2,2,1693
845,2,3,521
845,3,1,457
845,3,2,228
845,3,3,9164
845,4,1,1895
845,4,2,272
845,4,3,9165
845,5,1,5453
845,5,2,9166
845,5,3,9167
845,6,1,9168
845,6,2,9169
845,6,3,186
845,7,1,9170
845,7,2,9171
845,7,3,8752
845,8,1,48
845,8,2,7726
845,8,3,217
846,1,1,9172
846,1,2,9173
846,1,3,3011
846,2,1,9174
846,2,2,2710
846,2,3,8394
846,3,1,225
846,3,2,290
846,3,3,9175
846,4,1,3979
846,4,2,2750
846,4,3,1635
846,5,1,100
846,5,2,2928
846,5,3,6792
846,6,1,9176
846,6,2,9177
846,6,3,272
