respID,qID,altID,uniqueTripID
409,2,2,523
409,2,3,520
409,3,1,3009
409,3,2,263
409,3,3,790
409,4,1,831
409,4,2,3273
409,4,3,638
409,5,1,3274
409,5,2,1038
409,5,3,759
409,6,1,1462
409,6,2,192
409,6,3,1825
409,7,1,852
409,7,2,108
409,7,3,3275
409,8,1,103
409,8,2,352
409,8,3,1820
410,1,1,39
410,1,2,1890
410,1,3,1120
410,2,1,605
410,2,2,1420
410,2,3,600
410,3,1,3276
410,3,2,54
410,3,3,578
410,4,1,705
410,4,2,1760
410,4,3,661
410,5,1,884
410,5,2,299
410,5,3,3277
410,6,1,2253
410,6,2,838
410,6,3,567
410,7,1,395
410,7,2,979
410,7,3,3278
410,8,1,3279
410,8,2,282
410,8,3,3280
411,1,1,3281
411,1,2,3282
411,1,3,1875
411,2,1,30
411,2,2,826
411,2,3,3283
411,3,1,1693
411,3,2,826
411,3,3,435
411,4,1,3284
411,4,2,217
411,4,3,617
411,5,1,263
411,5,2,40
411,5,3,854
411,6,1,131
411,6,2,3285
411,6,3,3286
411,7,1,306
411,7,2,3287
411,7,3,560
411,8,1,3099
411,8,2,386
411,8,3,296
412,1,1,44
412,1,2,135
412,1,3,584
412,2,1,1564
412,2,2,855
412,2,3,155
412,3,1,856
412,3,2,1045
412,3,3,2956
412,4,1,2230
412,4,2,673
412,4,3,43
412,5,1,2756
412,5,2,192
412,5,3,434
412,6,1,3288
412,6,2,3289
412,6,3,1678
412,7,1,1274
412,7,2,13
412,7,3,1639
412,8,1,137
412,8,2,1035
412,8,3,95
413,1,1,20
413,1,2,271
413,1,3,3290
413,2,1,711
413,2,2,386
413,2,3,1074
413,3,1,868
413,3,2,386
413,3,3,300
413,4,1,321
413,4,2,54
413,4,3,543
413,5,1,288
413,5,2,2883
413,5,3,1181
413,6,1,838
413,6,2,20
413,6,3,746
413,7,1,195
413,7,2,3291
413,7,3,1443
413,8,1,3292
413,8,2,544
413,8,3,966
414,1,1,3293
414,1,2,3294
414,1,3,2363
414,2,1,2012
414,2,2,475
414,2,3,2
414,3,1,858
414,3,2,135
414,3,3,3295
414,4,1,560
414,4,2,2784
414,4,3,2276
414,5,1,1242
414,5,2,3296
414,5,3,3297
414,6,1,592
414,6,2,1860
414,6,3,645
414,7,1,305
414,7,2,1355
414,7,3,3298
414,8,1,448
414,8,2,2442
414,8,3,222
415,1,1,878
415,1,2,3299
415,1,3,260
415,2,1,1074
415,2,2,2902
415,2,3,2315
415,3,1,1378
415,3,2,2607
415,3,3,466
415,4,1,3300
415,4,2,180
415,4,3,3301
415,5,1,1074
415,5,2,605
415,5,3,43
415,6,1,1340
415,6,2,2502
415,6,3,510
415,7,1,2605
415,7,2,3302
415,7,3,220
415,8,1,1
415,8,2,330
415,8,3,1233
416,1,1,135
416,1,2,3303
416,1,3,576
416,2,1,1378
416,2,2,330
416,2,3,2457
416,3,1,1807
416,3,2,891
416,3,3,608
416,4,1,32
416,4,2,186
416,4,3,39
416,5,1,3304
416,5,2,3305
416,5,3,736
416,6,1,353
416,6,2,175
416,6,3,2692
416,7,1,196
416,7,2,30
416,7,3,111
416,8,1,441
416,8,2,1978
416,8,3,1382
417,1,1,3306
417,1,2,3307
417,1,3,3308
417,2,1,1071
417,2,2,268
417,2,3,2628
417,3,1,310
417,3,2,3309
417,3,3,3275
417,4,1,3310
417,4,2,629
417,4,3,677
417,5,1,620
417,5,2,771
417,5,3,70
417,6,1,3311
417,6,2,112
417,6,3,437
417,7,1,164
417,7,2,497
417,7,3,2878
417,8,1,3312
417,8,2,256
417,8,3,27
418,1,1,54
418,1,2,550
418,1,3,259
418,2,1,144
418,2,2,675
418,2,3,153
418,3,1,448
418,3,2,3034
418,3,3,147
418,4,1,582
418,4,2,2816
418,4,3,2024
418,5,1,520
418,5,2,234
418,5,3,783
418,6,1,572
418,6,2,95
418,6,3,3313
418,7,1,3073
418,7,2,2117
418,7,3,561
418,8,1,3184
418,8,2,3314
418,8,3,121
419,1,1,3315
419,1,2,160
419,1,3,3316
419,2,1,543
419,2,2,1048
419,2,3,1186
419,3,1,3317
419,3,2,3318
419,3,3,1275
419,4,1,3319
419,4,2,759
419,4,3,118
419,5,1,298
419,5,2,246
419,5,3,147
419,6,1,555
419,6,2,124
419,6,3,99
419,7,1,998
419,7,2,796
419,7,3,3320
419,8,1,195
419,8,2,448
419,8,3,17
420,1,1,3158
420,1,2,2189
420,1,3,3321
420,2,1,3322
420,2,2,3323
420,2,3,3324
420,3,1,1051
420,3,2,64
420,3,3,44
420,4,1,42
420,4,2,8
420,4,3,39
420,5,1,385
420,5,2,135
420,5,3,645
420,6,1,416
420,6,2,901
420,6,3,3325
420,7,1,803
420,7,2,40
420,7,3,3326
420,8,1,575
420,8,2,1048
420,8,3,294
421,1,1,5
421,1,2,3327
421,1,3,3328
421,2,1,966
421,2,2,213
421,2,3,2763
421,3,1,25
421,3,2,512
421,3,3,1051
421,4,1,3329
421,4,2,1140
421,4,3,2403
421,5,1,3330
421,5,2,1062
421,5,3,3277
421,6,1,52
421,6,2,3331
421,6,3,127
421,7,1,858
421,7,2,2490
421,7,3,129
421,8,1,789
421,8,2,318
421,8,3,3332
422,1,1,1028
422,1,2,1156
422,1,3,555
422,2,1,121
422,2,2,3333
422,2,3,381
422,3,1,1
422,3,2,385
422,3,3,395
422,4,1,674
422,4,2,174
422,4,3,2740
422,5,1,2308
422,5,2,310
422,5,3,890
422,6,1,3334
422,6,2,97
422,6,3,1618
422,7,1,3335
422,7,2,503
422,7,3,1346
422,8,1,2894
422,8,2,347
422,8,3,415
423,1,1,37
423,1,2,174
423,1,3,352
423,2,1,80
423,2,2,442
423,2,3,2845
423,3,1,1408
423,3,2,3
423,3,3,510
423,4,1,3269
423,4,2,98
423,4,3,741
423,5,1,1059
423,5,2,2323
423,5,3,618
423,6,1,601
423,6,2,3336
423,6,3,1343
423,7,1,1259
423,7,2,3337
423,7,3,2350
423,8,1,773
423,8,2,1510
423,8,3,1357
424,1,1,18
424,1,2,81
424,1,3,3338
424,2,1,868
424,2,2,483
424,2,3,1
424,3,1,572
424,3,2,102
424,3,3,57
424,4,1,135
424,4,2,774
424,4,3,2865
424,5,1,316
424,5,2,282
424,5,3,114
424,6,1,286
424,6,2,3339
424,6,3,299
424,7,1,960
424,7,2,2786
424,7,3,3340
424,8,1,22
424,8,2,7
424,8,3,508
425,1,1,35
425,1,2,528
425,1,3,2981
425,2,1,3341
425,2,2,1035
425,2,3,211
425,3,1,3342
425,3,2,220
425,3,3,1767
425,4,1,14
425,4,2,1667
425,4,3,1461
425,5,1,154
425,5,2,201
425,5,3,131
425,6,1,3171
425,6,2,1800
425,6,3,1659
425,7,1,3343
425,7,2,179
425,7,3,751
425,8,1,1196
425,8,2,345
425,8,3,294
426,1,1,1074
426,1,2,973
426,1,3,3344
426,2,1,3345
426,2,2,645
426,2,3,161
426,3,1,819
426,3,2,28
426,3,3,578
426,4,1,3346
426,4,2,193
426,4,3,243
426,5,1,3347
426,5,2,300
426,5,3,2191
426,6,1,379
426,6,2,3348
426,6,3,154
426,7,1,257
426,7,2,1223
426,7,3,413
426,8,1,3349
426,8,2,3350
426,8,3,1011
427,1,1,451
427,1,2,250
427,1,3,3351
427,2,1,1355
427,2,2,1232
427,2,3,3352
427,3,1,175
427,3,2,380
427,3,3,600
427,4,1,1357
427,4,2,272
427,4,3,399
427,5,1,576
427,5,2,3353
427,5,3,3354
427,6,1,1120
427,6,2,3355
427,6,3,2011
427,7,1,431
427,7,2,175
427,7,3,2195
427,8,1,279
427,8,2,74
427,8,3,3356
428,1,1,2962
428,1,2,44
428,1,3,3357
428,2,1,1074
428,2,2,617
428,2,3,1637
428,3,1,1313
428,3,2,500
428,3,3,3358
428,4,1,184
428,4,2,600
428,4,3,957
428,5,1,638
428,5,2,171
428,5,3,176
428,6,1,512
428,6,2,3004
428,6,3,501
428,7,1,114
428,7,2,1813
428,7,3,883
428,8,1,3359
428,8,2,409
428,8,3,347
429,1,1,3327
429,1,2,3360
429,1,3,62
429,2,1,1213
429,2,2,736
429,2,3,2174
429,3,1,1678
429,3,2,13
429,3,3,3361
429,4,1,65
429,4,2,3362
429,4,3,355
429,5,1,2333
429,5,2,2636
429,5,3,1979
429,6,1,79
429,6,2,103
429,6,3,122
429,7,1,727
429,7,2,43
429,7,3,1149
429,8,1,3364
429,8,2,837
429,8,3,1224
430,1,1,3365
430,1,2,263
430,1,3,3145
430,2,1,117
430,2,2,1210
430,2,3,2608
430,3,1,250
430,3,2,3366
430,3,3,3367
430,4,1,3368
430,4,2,576
430,4,3,3369
430,5,1,1450
430,5,2,3370
430,5,3,3371
430,6,1,2073
430,6,2,3372
430,6,3,3373
430,7,1,3219
430,7,2,2539
430,7,3,305
430,8,1,3374
430,8,2,91
430,8,3,910
431,1,1,352
431,1,2,644
431,1,3,617
431,2,1,57
431,2,2,3375
431,2,3,3025
431,3,1,299
431,3,2,2741
431,3,3,3150
431,4,1,3376
431,4,2,3377
431,4,3,552
431,5,1,3378
431,5,2,3379
431,5,3,286
431,6,1,925
431,6,2,248
431,6,3,388
431,7,1,466
431,7,2,100
431,7,3,694
431,8,1,3313
431,8,2,3380
431,8,3,1872
432,1,1,288
432,1,2,40
432,1,3,103
432,2,1,248
432,2,2,3381
432,2,3,320
432,3,1,694
432,3,2,239
432,3,3,1019
432,4,1,3031
432,4,2,3382
432,4,3,225
432,5,1,3383
432,5,2,129
432,5,3,512
432,6,1,147
432,6,2,1772
432,6,3,428
432,7,1,481
432,7,2,868
432,7,3,1618
432,8,1,201
432,8,2,124
432,8,3,2522
433,1,1,423
433,1,2,220
433,1,3,3384
433,2,1,609
433,2,2,116
433,2,3,2559
433,3,1,128
433,3,2,646
433,3,3,512
433,4,1,515
433,4,2,3385
433,4,3,7
433,5,1,1422
433,5,2,127
433,5,3,3386
433,6,1,1447
433,6,2,312
433,6,3,2763
433,7,1,3387
433,7,2,3388
433,7,3,736
433,8,1,3389
433,8,2,2068
433,8,3,124
434,1,1,3390
434,1,2,114
434,1,3,164
434,2,1,805
434,2,2,561
434,2,3,3391
434,3,1,1491
434,3,2,3392
434,3,3,3393
434,4,1,2127
434,4,2,171
434,4,3,1197
434,5,1,449
434,5,2,1571
434,5,3,3394
434,6,1,608
434,6,2,3395
434,6,3,437
434,7,1,175
434,7,2,501
434,7,3,795
434,8,1,651
434,8,2,1643
434,8,3,1464
435,1,1,288
435,1,2,40
435,1,3,1397
435,2,1,330
435,2,2,1468
435,2,3,1538
435,3,1,560
435,3,2,127
435,3,3,2005
435,4,1,1085
435,4,2,432
435,4,3,64
435,5,1,135
435,5,2,527
435,5,3,2016
435,6,1,47
435,6,2,663
435,6,3,164
435,7,1,1977
435,7,2,3396
435,7,3,1021
435,8,1,1188
435,8,2,3397
435,8,3,609
436,1,1,275
436,1,2,1830
436,1,3,1376
436,2,1,878
436,2,2,3398
436,2,3,298
436,3,1,1332
436,3,2,382
436,3,3,3399
436,4,1,269
436,4,2,314
436,4,3,3374
436,5,1,602
436,5,2,987
436,5,3,581
436,6,1,129
436,6,2,345
436,6,3,3400
436,7,1,81
436,7,2,3401
436,7,3,305
436,8,1,618
436,8,2,51
436,8,3,147
437,1,1,770
437,1,2,220
437,1,3,132
437,2,1,51
437,2,2,2053
437,2,3,1979
437,3,1,310
437,3,2,3402
437,3,3,3403
437,4,1,3404
437,4,2,3405
437,4,3,638
437,5,1,583
437,5,2,57
437,5,3,352
437,6,1,318
437,6,2,2460
437,6,3,186
437,7,1,1357
437,7,2,848
437,7,3,3406
437,8,1,215
437,8,2,3407
437,8,3,44
438,1,1,3408
438,1,2,27
438,1,3,1991
438,2,1,601
438,2,2,448
438,2,3,3409
438,3,1,2859
438,3,2,260
438,3,3,250
438,4,1,388
438,4,2,357
438,4,3,606
438,5,1,2431
438,5,2,50
438,5,3,1520
438,6,1,119
438,6,2,121
438,6,3,132
438,7,1,3410
438,7,2,324
438,7,3,435
438,8,1,2033
438,8,2,580
438,8,3,709
439,1,1,769
439,1,2,306
439,1,3,2982
439,2,1,3257
439,2,2,299
439,2,3,774
439,3,1,153
439,3,2,3411
439,3,3,1248
439,4,1,294
439,4,2,2586
439,4,3,53
439,5,1,2841
439,5,2,40
439,5,3,2528
439,6,1,3412
439,6,2,196
439,6,3,506
439,7,1,1999
439,7,2,3413
439,7,3,70
439,8,1,3379
439,8,2,946
439,8,3,340
440,1,1,3414
440,1,2,2897
440,1,3,1964
440,2,1,3415
440,2,2,235
440,2,3,1125
440,3,1,771
440,3,2,1416
440,3,3,2992
440,4,1,894
440,4,2,975
440,4,3,237
440,5,1,451
440,5,2,541
440,5,3,3416
440,6,1,220
440,6,2,1552
440,6,3,544
440,7,1,667
440,7,2,722
440,7,3,687
440,8,1,2551
440,8,2,3417
440,8,3,352
441,1,1,217
441,1,2,591
441,1,3,466
441,2,1,1
441,2,2,564
441,2,3,131
441,3,1,3418
441,3,2,298
441,3,3,2105
441,4,1,1464
441,4,2,217
441,4,3,1038
441,5,1,79
441,5,2,318
441,5,3,3419
441,6,1,412
441,6,2,11
441,6,3,3420
441,7,1,971
441,7,2,1116
441,7,3,3421
441,8,1,1680
441,8,2,2521
441,8,3,34
442,1,1,2366
442,1,2,36
442,1,3,3316
442,2,1,50
442,2,2,762
442,2,3,538
442,3,1,1
442,3,2,1928
442,3,3,3422
442,4,1,3290
442,4,2,39
442,4,3,851
442,5,1,121
442,5,2,418
442,5,3,169
442,6,1,1337
442,6,2,510
442,6,3,3032
442,7,1,829
442,7,2,1380
442,7,3,3423
442,8,1,110
442,8,2,2420
442,8,3,3424
443,1,1,250
443,1,2,895
443,1,3,1394
443,2,1,107
443,2,2,2053
443,2,3,243
443,3,1,285
443,3,2,131
443,3,3,687
443,4,1,2
443,4,2,3425
443,4,3,2609
443,5,1,345
443,5,2,587
443,5,3,131
443,6,1,571
443,6,2,2653
443,6,3,152
443,7,1,3426
443,7,2,353
443,7,3,1488
443,8,1,44
443,8,2,3037
443,8,3,644
444,1,1,673
444,1,2,132
444,1,3,408
444,2,1,59
444,2,2,578
444,2,3,440
444,3,1,272
444,3,2,617
444,3,3,497
444,4,1,381
444,4,2,916
444,4,3,2778
444,5,1,220
444,5,2,388
444,5,3,13
444,6,1,194
444,6,2,388
444,6,3,59
444,7,1,2845
444,7,2,1792
444,7,3,2124
444,8,1,3427
444,8,2,22
444,8,3,541
445,1,1,3428
445,1,2,89
445,1,3,3429
445,2,1,2660
445,2,2,830
445,2,3,831
445,3,1,225
445,3,2,2243
445,3,3,3430
445,4,1,346
445,4,2,720
445,4,3,2926
445,5,1,2879
445,5,2,646
445,5,3,174
445,6,1,1763
445,6,2,357
445,6,3,667
445,7,1,338
445,7,2,81
445,7,3,1643
445,8,1,1067
445,8,2,4
445,8,3,137
446,1,1,958
446,1,2,440
446,1,3,132
446,2,1,1157
446,2,2,1313
446,2,3,483
446,3,1,3431
446,3,2,3432
446,3,3,41
446,4,1,272
446,4,2,3433
446,4,3,3159
446,5,1,1708
446,5,2,667
446,5,3,212
446,6,1,1827
446,6,2,254
446,6,3,268
446,7,1,1513
446,7,2,1884
446,7,3,807
446,8,1,3434
446,8,2,22
446,8,3,25
447,1,1,9
447,1,2,3435
447,1,3,174
447,2,1,294
447,2,2,3436
447,2,3,2456
447,3,1,3437
447,3,2,616
447,3,3,124
447,4,1,322
447,4,2,925
447,4,3,1816
447,5,1,1122
447,5,2,3070
447,5,3,1524
447,6,1,667
447,6,2,2853
447,6,3,1404
447,7,1,881
447,7,2,3438
447,7,3,3439
447,8,1,906
447,8,2,1316
447,8,3,1853
448,1,1,934
448,1,2,1467
448,1,3,296
448,2,1,3440
448,2,2,926
448,2,3,851
448,3,1,136
448,3,2,27
448,3,3,199
448,4,1,3441
448,4,2,171
448,4,3,1442
448,5,1,1312
448,5,2,533
448,5,3,867
448,6,1,3442
448,6,2,296
448,6,3,838
448,7,1,2671
448,7,2,627
448,7,3,3443
448,8,1,3444
448,8,2,3445
448,8,3,890
449,1,1,3446
449,1,2,1417
449,1,3,35
449,2,1,2271
449,2,2,448
449,2,3,231
449,3,1,501
449,3,2,454
449,3,3,1256
449,4,1,2670
449,4,2,463
449,4,3,882
449,5,1,412
449,5,2,114
449,5,3,3106
449,6,1,30
449,6,2,3447
449,6,3,7
449,7,1,580
449,7,2,386
449,7,3,984
449,8,1,637
449,8,2,1867
449,8,3,3448
450,1,1,3449
450,1,2,608
450,1,3,694
450,2,1,3450
450,2,2,2209
450,2,3,290
450,3,1,408
450,3,2,1901
450,3,3,731
450,4,1,3451
450,4,2,31
450,4,3,353
450,5,1,668
450,5,2,638
450,5,3,232
450,6,1,43
450,6,2,767
450,6,3,683
450,7,1,3452
450,7,2,1639
450,7,3,1016
450,8,1,745
450,8,2,305
450,8,3,144
451,1,1,868
451,1,2,1204
451,1,3,609
451,2,1,3217
451,2,2,771
451,2,3,76
451,3,1,671
451,3,2,434
451,3,3,270
451,4,1,385
451,4,2,263
451,4,3,380
451,5,1,581
451,5,2,165
451,5,3,110
451,6,1,260
451,6,2,1625
451,6,3,667
451,7,1,410
451,7,2,1100
451,7,3,1507
451,8,1,3126
451,8,2,1528
451,8,3,3453
452,1,1,2976
452,1,2,3454
452,1,3,34
452,2,1,3300
452,2,2,1158
452,2,3,214
452,3,1,229
452,3,2,1096
452,3,3,3455
452,4,1,3456
452,4,2,616
452,4,3,55
452,5,1,868
452,5,2,256
452,5,3,1256
452,6,1,3457
452,6,2,749
452,6,3,617
452,7,1,141
452,7,2,96
452,7,3,1135
452,8,1,3458
452,8,2,386
452,8,3,790
453,1,1,3459
453,1,2,2289
453,1,3,3460
453,2,1,1348
453,2,2,386
453,2,3,3461
453,3,1,466
453,3,2,3462
453,3,3,1355
453,4,1,591
453,4,2,13
453,4,3,3463
453,5,1,395
453,5,2,147
453,5,3,3464
453,6,1,2790
453,6,2,30
453,6,3,54
453,7,1,380
453,7,2,667
453,7,3,1588
453,8,1,301
453,8,2,3247
453,8,3,55
454,1,1,3465
454,1,2,186
454,1,3,129
454,2,1,129
454,2,2,825
454,2,3,1627
454,3,1,386
454,3,2,171
454,3,3,751
454,4,1,1089
454,4,2,1
454,4,3,3466
454,5,1,736
454,5,2,657
454,5,3,483
454,6,1,497
454,6,2,3467
454,6,3,674
454,7,1,312
454,7,2,102
454,7,3,1019
454,8,1,591
454,8,2,1897
454,8,3,3468
455,1,1,1063
455,1,2,382
455,1,3,1811
455,2,1,693
455,2,2,319
455,2,3,64
455,3,1,306
455,3,2,592
455,3,3,1589
455,4,1,172
455,4,2,3469
455,4,3,147
455,5,1,13
455,5,2,50
455,5,3,2760
455,6,1,3470
455,6,2,855
455,6,3,307
455,7,1,890
455,7,2,654
455,7,3,1678
455,8,1,3073
455,8,2,1833
455,8,3,3471
456,1,1,769
456,1,2,220
456,1,3,3472
456,2,1,727
456,2,2,602
456,2,3,1830
456,3,1,500
456,3,2,388
456,3,3,409
456,4,1,926
456,4,2,3473
456,4,3,212
456,5,1,2184
456,5,2,1698
456,5,3,1815
456,6,1,627
456,6,2,622
456,6,3,3474
456,7,1,2796
456,7,2,1074
456,7,3,1210
456,8,1,1678
456,8,2,647
456,8,3,518
457,1,1,4
457,1,2,305
457,1,3,686
457,2,1,1992
457,2,2,3198
457,2,3,134
457,3,1,320
457,3,2,3475
457,3,3,196
457,4,1,689
457,4,2,379
457,4,3,441
457,5,1,134
457,5,2,523
457,5,3,1582
457,6,1,670
457,6,2,2094
457,6,3,3476
457,7,1,797
457,7,2,3477
457,7,3,3478
457,8,1,267
457,8,2,3479
457,8,3,1357
458,1,1,395
458,1,2,958
458,1,3,39
458,2,1,621
458,2,2,442
458,2,3,51
458,3,1,1629
458,3,2,617
458,3,3,147
458,4,1,2641
458,4,2,175
458,4,3,8
458,5,1,227
458,5,2,1465
458,5,3,795
458,6,1,102
458,6,2,568
458,6,3,694
458,7,1,668
458,7,2,28
458,7,3,196
458,8,1,1574
458,8,2,1467
458,8,3,340
459,1,1,2600
459,1,2,2276
459,1,3,449
459,2,1,1455
459,2,2,530
459,2,3,409
459,3,1,165
459,3,2,3480
459,3,3,345
459,4,1,220
459,4,2,968
459,4,3,1128
459,5,1,1229
459,5,2,3197
459,5,3,121
459,6,1,2308
459,6,2,3481
459,6,3,856
459,7,1,3482
459,7,2,177
459,7,3,2228
459,8,1,3483
459,8,2,1355
459,8,3,2073
460,1,1,5
460,1,2,3484
460,1,3,3485
460,2,1,668
460,2,2,584
460,2,3,3486
460,3,1,1233
460,3,2,3401
460,3,3,3163
460,4,1,3487
460,4,2,2629
460,4,3,1641
460,5,1,3488
460,5,2,1074
460,5,3,3489
460,6,1,3079
460,6,2,30
460,6,3,3490
460,7,1,272
460,7,2,263
460,7,3,767
460,8,1,2865
460,8,2,2677
460,8,3,1819
461,1,1,1855
461,1,2,3491
461,1,3,8
461,2,1,330
461,2,2,1620
461,2,3,674
461,3,1,3492
461,3,2,124
461,3,3,2369
461,4,1,1832
461,4,2,3493
461,4,3,573
461,5,1,483
461,5,2,1671
461,5,3,1462
461,6,1,1578
461,6,2,51
461,6,3,622
461,7,1,353
461,7,2,57
461,7,3,229
461,8,1,638
461,8,2,645
461,8,3,288
462,1,1,3494
462,1,2,972
462,1,3,278
462,2,1,510
462,2,2,797
462,2,3,775
462,3,1,369
462,3,2,226
462,3,3,52
462,4,1,18
462,4,2,255
462,4,3,314
462,5,1,2447
462,5,2,1848
462,5,3,599
462,6,1,41
462,6,2,894
462,6,3,483
462,7,1,2946
462,7,2,601
462,7,3,124
462,8,1,503
462,8,2,235
462,8,3,3495
463,1,1,171
463,1,2,121
463,1,3,1164
463,2,1,3496
463,2,2,591
463,2,3,856
463,3,1,2239
463,3,2,830
463,3,3,1154
463,4,1,1381
463,4,2,60
463,4,3,854
463,5,1,20
463,5,2,149
463,5,3,260
463,6,1,305
463,6,2,217
463,6,3,448
463,7,1,2541
463,7,2,223
463,7,3,3497
463,8,1,771
463,8,2,1299
463,8,3,1071
464,1,1,677
464,1,2,1873
464,1,3,1126
464,2,1,2053
464,2,2,3087
464,2,3,174
464,3,1,3498
464,3,2,1464
464,3,3,3499
464,4,1,127
464,4,2,1021
464,4,3,1024
464,5,1,47
464,5,2,79
464,5,3,1582
464,6,1,2349
464,6,2,1946
464,6,3,194
464,7,1,132
464,7,2,1355
464,7,3,134
464,8,1,3500
464,8,2,3501
464,8,3,760
465,1,1,1346
465,1,2,519
465,1,3,132
465,2,1,831
465,2,2,762
465,2,3,324
465,3,1,501
465,3,2,385
465,3,3,95
465,4,1,1279
465,4,2,1028
465,4,3,2823
465,5,1,1294
465,5,2,1730
465,5,3,3502
465,6,1,3043
465,6,2,53
465,6,3,246
465,7,1,1464
465,7,2,736
465,7,3,147
465,8,1,3503
465,8,2,526
465,8,3,1437
466,1,1,259
466,1,2,3504
466,1,3,127
466,2,1,3505
466,2,2,1021
466,2,3,1051
466,3,1,3506
466,3,2,3507
466,3,3,692
466,4,1,301
466,4,2,134
466,4,3,152
466,5,1,44
466,5,2,3508
466,5,3,2987
466,6,1,1766
466,6,2,3509
466,6,3,3510
466,7,1,647
466,7,2,3511
466,7,3,1168
466,8,1,1347
466,8,2,223
466,8,3,2093
467,1,1,438
467,1,2,310
467,1,3,3512
467,2,1,2216
467,2,2,159
467,2,3,154
467,3,1,259
467,3,2,218
467,3,3,27
467,4,1,3513
467,4,2,938
467,4,3,829
467,5,1,47
467,5,2,616
467,5,3,3514
467,6,1,2613
467,6,2,57
467,6,3,608
467,7,1,41
467,7,2,257
467,7,3,3515
467,8,1,65
467,8,2,317
467,8,3,736
468,1,1,1925
468,1,2,3516
468,1,3,3517
468,2,1,3518
468,2,2,647
468,2,3,3519
468,3,1,751
468,3,2,57
468,3,3,3101
468,4,1,855
468,4,2,686
468,4,3,3506
468,5,1,591
468,5,2,2025
468,5,3,2603
468,6,1,2334
468,6,2,2314
468,6,3,242
468,7,1,199
468,7,2,674
468,7,3,584
468,8,1,3172
468,8,2,3520
468,8,3,2468
469,1,1,103
469,1,2,1209
469,1,3,375
469,2,1,727
469,2,2,560
469,2,3,206
469,3,1,647
469,3,2,2996
469,3,3,37
469,4,1,3521
469,4,2,1678
469,4,3,1108
469,5,1,1448
469,5,2,113
469,5,3,2249
469,6,1,616
469,6,2,3350
469,6,3,544
469,7,1,465
469,7,2,1019
469,7,3,3522
469,8,1,375
469,8,2,3523
469,8,3,465
470,1,1,202
470,1,2,591
470,1,3,1512
470,2,1,131
470,2,2,2882
470,2,3,65
470,3,1,3524
470,3,2,575
470,3,3,267
470,4,1,220
470,4,2,1830
470,4,3,2044
470,5,1,3525
470,5,2,352
470,5,3,99
470,6,1,174
470,6,2,566
470,6,3,43
470,7,1,2771
470,7,2,248
470,7,3,3526
470,8,1,2885
470,8,2,877
470,8,3,356
471,1,1,406
471,1,2,3527
471,1,3,324
471,2,1,45
471,2,2,1855
471,2,3,190
471,3,1,153
471,3,2,2180
471,3,3,3528
471,4,1,381
471,4,2,1552
471,4,3,39
471,5,1,80
471,5,2,17
471,5,3,215
471,6,1,401
471,6,2,1903
471,6,3,274
471,7,1,1100
471,7,2,644
471,7,3,1075
471,8,1,18
471,8,2,1065
471,8,3,3529
472,1,1,68
472,1,2,2114
472,1,3,201
472,2,1,28
472,2,2,571
472,2,3,310
472,3,1,2718
472,3,2,3530
472,3,3,65
472,4,1,946
472,4,2,830
472,4,3,3030
472,5,1,3531
472,5,2,324
472,5,3,3532
472,6,1,2158
472,6,2,617
472,6,3,121
472,7,1,711
472,7,2,199
472,7,3,485
472,8,1,3533
472,8,2,213
472,8,3,3534
473,1,1,3535
473,1,2,164
473,1,3,709
473,2,1,61
473,2,2,466
473,2,3,2580
473,3,1,3536
473,3,2,3537
473,3,3,831
473,4,1,255
473,4,2,3538
473,4,3,771
473,5,1,663
473,5,2,2793
473,5,3,288
473,6,1,336
473,6,2,28
473,6,3,1851
473,7,1,2195
473,7,2,36
473,7,3,638
473,8,1,3539
473,8,2,681
473,8,3,966
474,1,1,1380
474,1,2,609
474,1,3,3540
474,2,1,298
474,2,2,859
474,2,3,2904
474,3,1,575
474,3,2,622
474,3,3,234
474,4,1,357
474,4,2,3541
474,4,3,3542
474,5,1,2993
474,5,2,409
474,5,3,3099
474,6,1,27
474,6,2,479
474,6,3,3543
474,7,1,671
474,7,2,894
474,7,3,1811
474,8,1,416
474,8,2,57
474,8,3,386
475,1,1,1671
475,1,2,2400
475,1,3,413
475,2,1,352
475,2,2,2912
475,2,3,592
475,3,1,1213
475,3,2,1293
475,3,3,894
475,4,1,295
475,4,2,59
475,4,3,79
475,5,1,2155
475,5,2,1873
475,5,3,401
475,6,1,39
475,6,2,3544
475,6,3,1929
475,7,1,199
475,7,2,638
475,7,3,1100
475,8,1,2511
475,8,2,121
475,8,3,127
476,1,1,57
476,1,2,742
476,1,3,750
476,2,1,653
476,2,2,668
476,2,3,1397
476,3,1,3545
476,3,2,1223
476,3,3,65
476,4,1,428
476,4,2,3546
476,4,3,1664
476,5,1,1798
476,5,2,137
476,5,3,3547
476,6,1,1779
476,6,2,769
476,6,3,638
476,7,1,560
476,7,2,169
476,7,3,196
476,8,1,3548
476,8,2,3549
476,8,3,409
477,1,1,29
477,1,2,222
477,1,3,3550
477,2,1,618
477,2,2,99
477,2,3,1848
477,3,1,129
477,3,2,248
477,3,3,271
477,4,1,3551
477,4,2,2840
477,4,3,76
477,5,1,1811
477,5,2,3548
477,5,3,1214
477,6,1,3136
477,6,2,528
477,6,3,218
477,7,1,1339
477,7,2,3552
477,7,3,3553
477,8,1,76
477,8,2,800
477,8,3,674
478,1,1,3554
478,1,2,3555
478,1,3,605
478,2,1,218
478,2,2,805
478,2,3,2894
